v,a
31847,0.22149568646955337
31848,0.33945369563271927
31849,0.19363722913455594
31850,0.6259939405051863
31851,0.3988506518551345
31852,0.20547357606798286
31853,0.29869709060487143
31854,0.6668581271355661
31855,0.7779114111543363
31856,0.42706967364531445
31857,0.44359800191137655
31858,0.46066141200310184
31859,0.8770132213436308
31860,0.65594008828874
31861,0.17649894101652613
31862,0.5948850948771874
31863,0.5084049606523424
31864,0.22010491905771049
31865,0.8231085795224674
31866,0.1328638949920476
31867,0.6213819783798008
31868,0.4223124111306347
31869,0.8880456742624544
31870,0.61163326335452
31871,0.42734740900162826
31872,0.6030587589039698
31873,0.5141115441810993
31874,0.5736276783441364
31875,0.6122006235701185
31876,0.045170898192022836
31877,0.6705674080101528
31878,0.5342936821717817
31879,0.1707785357046174
31880,0.3897619631650308
31881,0.2393362293609268
31882,0.1997778888014409
31883,0.20218220594865619
31884,0.3899992558357379
31885,0.18721486078648333
31886,0.4794519403687658
31887,0.4914482703800437
31888,0.13325291883435153
31889,0.6399341564241997
31890,0.3082185618542086
31891,0.21719500428062305
31892,0.20598614502888984
31893,0.22874698527625728
31894,0.4914482703800437
31895,0.294940627396008
31896,0.48443643477681336
31897,0.42719613995829053
31898,0.6046673605646049
31899,0.4155808572746029
31900,0.6031295975877521
31901,0.13311427008128968
31902,0.5915914267817266
31903,0.7228675180216914
31904,0.29981910833836256
31905,0.10961540535411614
31906,0.30977495707878183
31907,0.44086839722078025
31908,0.5786964837793737
31909,0.26351654651033246
31910,0.48179284153725455
31911,0.6458384320239438
31912,0.46036663601520317
31913,0.4288773581500721
31914,0.09548162374699706
31915,0.627811080163514
31916,0.29522730322629137
31917,0.790948480489015
31918,0.8091901202315739
31919,0.6255217783637975
31920,0.14385068581258784
31921,0.4501990887921066
31922,0.5584501517632132
31923,0.6003436847394498
31924,0.37321654165324175
31925,0.8717480020380232
31926,0.5551239579693731
31927,0.6623372395636046
31928,0.40196266485749976
31929,0.09344259260311127
31930,0.38678880206272476
31931,0.48400349707868445
31932,0.6390743771976187
31933,0.37890607672551607
31934,0.26663989165246377
31935,0.1104633866238536
31936,0.4873828180992651
31937,0.39402782808512965
31938,0.2945995106704069
31939,0.16379811349063939
31940,0.1558535819249591
31941,0.06705498006614981
31942,0.4119968001466951
31943,0.3047392834469319
31944,0.3527432904964858
31945,0.5287287810613768
31946,0.3836493587537961
31947,0.42135959804857365
31948,0.26879935857415577
31949,0.3453683478287087
31950,0.09414183058987957
31951,0.4025662900937877
31952,0.6090176372572584
31953,0.6821438321078341
31954,0.09316315549262275
31955,0.48991521083720185
31956,0.57831821364843
31957,0.3229352197274941
31958,0.5767714059249266
31959,0.7212362885485133
31960,0.8035522351379752
31961,0.6399082698043069
31962,0.20954988831885377
31963,0.43109197790846215
31964,0.7092529132805921
31965,0.27227682390191554
31966,0.7869975512217882
31967,0.2297566024362388
31968,0.37153284800353886
31969,0.35706106595942866
31970,0.6199267544454535
31971,0.7713695629977265
31972,0.6846855479978519
31973,0.28931609111081624
31974,0.22334926902014537
31975,0.2554386498814795
31976,0.791883491728379
31977,0.6575514531157384
31978,0.45829613007167685
31979,0.5128010457924737
31980,0.667690641926485
31981,0.311612327398487
31982,0.6195353547145884
31983,0.5882764322821894
31984,0.32202805225630066
31985,0.4475516708928198
31986,0.664579758336327
31987,0.6090111518171367
31988,0.22551411637479213
31989,0.4572767274710779
31990,0.5009045329561241
31991,0.746110502570183
31992,0.6222692610204037
31993,0.44266681511412237
31994,0.7067751032481749
31995,0.46289010923994967
31996,0.8840664262820475
31997,0.2562646091023472
31998,0.20890828080907295
31999,0.37936070780114434
32000,0.3362223640450499
32001,0.14924103595384955
32002,0.585422644569914
32003,0.6230611720883813
32004,0.5769072194593582
32005,0.09525321011431738
32006,0.08391246695523467
32007,0.10211202273178972
32008,0.44638578839695225
32009,0.21420060884192194
32010,0.4679520805947283
32011,0.7363441681387545
32012,0.4597812634807668
32013,0.506062892890627
32014,0.5318666986158879
32015,0.31414150437149674
32016,0.2983109186402777
32017,0.3461928801403674
32018,0.2762788746468289
32019,0.7040978559941401
32020,0.6283702945965084
32021,0.3717568094354062
32022,0.501288429168105
32023,0.8035522351379752
32024,0.5957987689290901
32025,0.3513769505282601
32026,0.3939446617276611
32027,0.1437019187635061
32028,0.29989719721084285
32029,0.3754358066303861
32030,0.6784351565154848
32031,0.16866010807488216
32032,0.05678951444582801
32033,0.19573120312297423
32034,0.402848683878971
32035,0.3293803339318873
32036,0.608086897347818
32037,0.32174082745759625
32038,0.6648268862548607
32039,0.36099279251959204
32040,0.7196755477691553
32041,0.1977087947935199
32042,0.6502512164418026
32043,0.06268659521428531
32044,0.5652778517830384
32045,0.10778214413288235
32046,0.4464067436435349
32047,0.39145079881802125
32048,0.4914482703800437
32049,0.3436728595180074
32050,0.16490801251858117
32051,0.6070561982539854
32052,0.3790863290855639
32053,0.21965927096853044
32054,0.2519548186858954
32055,0.4098480956400037
32056,0.23090767692810504
32057,0.6003774799685564
32058,0.5862951790194156
32059,0.4859234011746356
32060,0.6558324625581279
32061,0.47436936395844886
32062,0.23606788473149973
32063,0.2168068580861498
32064,0.06127893260408456
32065,0.13303104268796764
32066,0.45856516277885123
32067,0.8664124145780567
32068,0.45416511296625495
32069,0.2970193602902374
32070,0.26909953321630137
32071,0.6284454116708856
32072,0.1995442722238876
32073,0.314728965440789
32074,0.4474138199664808
32075,0.29450178553978285
32076,0.13496650831795723
32077,0.42441826209121497
32078,0.36497577686801697
32079,0.1635064109861279
32080,0.7297363630881231
32081,0.570778735241849
32082,0.8250497412258047
32083,0.3187696795206904
32084,0.12239601193390968
32085,0.4043009848669254
32086,0.3563252578568102
32087,0.7267766296973034
32088,0.2395663188662232
32089,0.6347521867565625
32090,0.4530315670700511
32091,0.08244690887005739
32092,0.4914482703800437
32093,0.39074184645817395
32094,0.2607846601629434
32095,0.4877150915960531
32096,0.05357720230816468
32097,0.27227682390191554
32098,0.2771488422598212
32099,0.48073217888841374
32100,0.704590858501187
32101,0.2775007838523357
32102,0.7365896135515526
32103,0.5609956486799088
32104,0.6310527841634811
32105,0.6133212031331039
32106,0.6530827924834456
32107,0.09662519616492105
32108,0.6100927742722194
32109,0.5192337493052979
32110,0.18639421197841924
32111,0.369670415036716
32112,0.5210447896534596
32113,0.12586525716572652
32114,0.5375638039268746
32115,0.14960868357904428
32116,0.5261099922235675
32117,0.49624517171768834
32118,0.7248756850934804
32119,0.6477503323109013
32120,0.33731985838311024
32121,0.11129197927839583
32122,0.47184700585722295
32123,0.2126462251946494
32124,0.25375417325844246
32125,0.2759166845222894
32126,0.4364438165217368
32127,0.5404212012875639
32128,0.37908913300348607
32129,0.4119311220138889
32130,0.3609033781245406
32131,0.3098446189698613
32132,0.24863828157797382
32133,0.49983607602825614
32134,0.5648803327323801
32135,0.4628504715288378
32136,0.6272209264055731
32137,0.4242397125863332
32138,0.5098472208586986
32139,0.3356378529933191
32140,0.7341650815516533
32141,0.3486800217232372
32142,0.3709384744849
32143,0.4120425128954396
32144,0.3458296495789518
32145,0.4914482703800437
32146,0.5341020320546802
32147,0.18377349718320207
32148,0.3869587257042824
32149,0.7094030514529911
32150,0.21053258385751286
32151,0.14376863878371746
32152,0.36653153663113847
32153,0.25648519949315435
32154,0.3963249103866971
32155,0.301020331345928
32156,0.8157357336703849
32157,0.4006870591376671
32158,0.1880472525807339
32159,0.6502943566759649
32160,0.03799543913715632
32161,0.5174531585218417
32162,0.6826367311053788
32163,0.39389586522760767
32164,0.17463261169563044
32165,0.5013283016890551
32166,0.6673539095528706
32167,0.7895501273264396
32168,0.31114821450943553
32169,0.36891101657896863
32170,0.2451463174829493
32171,0.45646165180833037
32172,0.167083750624248
32173,0.1709864047274101
32174,0.6759249329464533
32175,0.2679552910445988
32176,0.23158646047205328
32177,0.57663101020777
32178,0.11421456302019
32179,0.21361068935674377
32180,0.5200978544898551
32181,0.3847389365447292
32182,0.46082715980674754
32183,0.5634092588582488
32184,0.4546205236760401
32185,0.2874029763758703
32186,0.1979703102250021
32187,0.22273428166664802
32188,0.6721536395734513
32189,0.6563732582077418
32190,0.27293206319920527
32191,0.35706106595942866
32192,0.13925663997204324
32193,0.49566446854465446
32194,0.6187895267336889
32195,0.4914482703800437
32196,0.036637556914315035
32197,0.3761739578778239
32198,0.6407743167341728
32199,0.5882906443891207
32200,0.5775603770854593
32201,0.5625286591649782
32202,0.506561746024021
32203,0.15892546487564202
32204,0.16885024096665602
32205,0.19024965535243754
32206,0.20856156283899144
32207,0.4789875989267903
32208,0.20386515349085677
32209,0.3627442346384397
32210,0.6429650141821253
32211,0.2817058973947731
32212,0.41835130148446587
32213,0.683876612881077
32214,0.36798810759237904
32215,0.2031008046468676
32216,0.38569575375759035
32217,0.6442193648124723
32218,0.7866762057874832
32219,0.43477519022397626
32220,0.6989349163171585
32221,0.73111749772735
32222,0.8546122563805473
32223,0.16410150684942504
32224,0.6742730253938165
32225,0.5785007747878208
32226,0.11267471354677577
32227,0.27293206319920527
32228,0.2039833348705878
32229,0.745694439258833
32230,0.249302446660612
32231,0.519138513995178
32232,0.4779570713266798
32233,0.7538480060901561
32234,0.05705320038718056
32235,0.33402526338859095
32236,0.34764487171606256
32237,0.18452372707812326
32238,0.7266463573931343
32239,0.7629287874001094
32240,0.49043200145352134
32241,0.29972497586741853
32242,0.31124226266416966
32243,0.24967141358261694
32244,0.3804674556982671
32245,0.10961540535411614
32246,0.6156871996027775
32247,0.5226709574135805
32248,0.3224663389661734
32249,0.4914482703800437
32250,0.13856361350126922
32251,0.012452289901337753
32252,0.23256502981250207
32253,0.08171393526458919
32254,0.2414444035649155
32255,0.11914457372013476
32256,0.838944576322399
32257,0.4969779355252484
32258,0.4914482703800437
32259,0.5410826557415102
32260,0.38483726940488727
32261,0.08152540667628602
32262,0.15933767535379428
32263,0.16668017242264804
32264,0.3785517956140157
32265,0.41544871201810474
32266,0.668268702379977
32267,0.5453824434402083
32268,0.32909606519345347
32269,0.04174886026256962
32270,0.32823492066625365
32271,0.7641374024279938
32272,0.23795203203888196
32273,0.4914482703800437
32274,0.17711401174600752
32275,0.6600825246153327
32276,0.5389760561341262
32277,0.5025081978196578
32278,0.6990330625282065
32279,0.2909976797649454
32280,0.235880460500678
32281,0.5070797936959714
32282,0.19161352816687546
32283,0.460863670241644
32284,0.5914142286432355
32285,0.2895605947556562
32286,0.3365460562624164
32287,0.29979330547538013
32288,0.4036519085551326
32289,0.06004636306033619
32290,0.4914482703800437
32291,0.27227682390191554
32292,0.7930625280001136
32293,0.314656781996201
32294,0.32913414551416037
32295,0.5574604195165349
32296,0.11645016517395194
32297,0.7769939218529349
32298,0.5584107287558105
32299,0.3868947408329224
32300,0.30289603851461044
32301,0.2657913154281715
32302,0.6432034763599564
32303,0.6697092405656165
32304,0.14700757310692772
32305,0.1874362943491832
32306,0.6788644305406394
32307,0.7473965794885529
32308,0.5192547563319885
32309,0.48491969734007623
32310,0.16544795505308676
32311,0.31854632029490265
32312,0.6517664711867351
32313,0.6557017260184835
32314,0.3382703603672251
32315,0.28931609111081624
32316,0.3815480343332338
32317,0.6632285779325588
32318,0.42324082619753417
32319,0.29214280578321444
32320,0.14180501959217526
32321,0.45603550456624514
32322,0.5653937265657623
32323,0.5772510548879218
32324,0.3585987796214577
32325,0.30596233664278394
32326,0.8035522351379752
32327,0.17234361881063037
32328,0.12961360538695815
32329,0.1785442160577852
32330,0.5643667870196156
32331,0.27227682390191554
32332,0.37816112924779843
32333,0.4484084875357551
32334,0.3736390161608381
32335,0.3966529230352236
32336,0.6588359461058049
32337,0.05981160679887942
32338,0.33378326341214426
32339,0.3096727649542368
32340,0.4620574281190481
32341,0.3181417301493571
32342,0.5445330097587714
32343,0.12437175972180778
32344,0.4484651726992955
32345,0.41966380020920563
32346,0.048080910892726904
32347,0.20668020859685998
32348,0.27593363864089926
32349,0.5336834464570549
32350,0.14476724964424123
32351,0.38434594759047797
32352,0.05567513489372946
32353,0.5862231285244586
32354,0.27472920971661813
32355,0.7178317754070963
32356,0.5642757966282688
32357,0.4373819006146649
32358,0.7084928381279038
32359,0.6436397147231475
32360,0.4111487103989373
32361,0.42709297581917416
32362,0.604430122230357
32363,0.6170462696960731
32364,0.47436936395844886
32365,0.4914482703800437
32366,0.49256168095488395
32367,0.4197560834710845
32368,0.35686583454146714
32369,0.4815776838832643
32370,0.2615132620343183
32371,0.2938988440768736
32372,0.2828772938937294
32373,0.5827431311915782
32374,0.6243335538167697
32375,0.6897514827999428
32376,0.12486168424730959
32377,0.3533685655878395
32378,0.07639931723136287
32379,0.425498346509237
32380,0.40018780674198984
32381,0.1018934211613071
32382,0.29566302734019423
32383,0.45835924947549955
32384,0.1018934211613071
32385,0.6430817359894349
32386,0.8118862532580676
32387,0.4083382140067241
32388,0.6522944494862283
32389,0.25169485218990917
32390,0.4219279354688444
32391,0.292345935144151
32392,0.15185750099755302
32393,0.5954910420386155
32394,0.5763019458388409
32395,0.789775059332305
32396,0.3614898237476647
32397,0.34049247473727395
32398,0.7725673557117821
32399,0.34710470739784727
32400,0.4392986768357347
32401,0.4914482703800437
32402,0.16042947806757651
32403,0.3583150533503624
32404,0.46827457657240024
32405,0.4772034482874817
32406,0.12091942907242469
32407,0.4739979509156346
32408,0.36957812987264843
32409,0.5806478115940732
32410,0.4464067436435349
32411,0.28553865058476524
32412,0.39340342171221954
32413,0.5583196947306942
32414,0.06539427324372253
32415,0.7515912336431563
32416,0.18986663056459
32417,0.2699737899003954
32418,0.3109921375804661
32419,0.47905652302539814
32420,0.41655505225546546
32421,0.6429694860293658
32422,0.0199390242216989
32423,0.5621168799664716
32424,0.35393380953697084
32425,0.2614310284831686
32426,0.7161071629618381
32427,0.49734501533395126
32428,0.2895302304304311
32429,0.688696206529416
32430,0.37206799306401783
32431,0.5132101104180645
32432,0.12910181924324607
32433,0.3663821096602332
32434,0.6387340986028637
32435,0.11398875199663569
32436,0.35723112197787205
32437,0.3758285266470535
32438,0.5225903805225706
32439,0.499647667495044
32440,0.4981749173228521
32441,0.6563683289239068
32442,0.612043634918404
32443,0.22205419172130625
32444,0.5537911555754936
32445,0.4516977430894685
32446,0.39956693638892454
32447,0.3237111135696385
32448,0.2975548665966364
32449,0.05628142520529266
32450,0.0199390242216989
32451,0.3436430120790551
32452,0.24817194008903345
32453,0.7367587979148923
32454,0.3993173813840083
32455,0.35819037866830566
32456,0.2888876266933263
32457,0.23606788473149973
32458,0.7376684797484482
32459,0.120194976825877
32460,0.5454118069961048
32461,0.8269912090192664
32462,0.27888652087291727
32463,0.5880441263238527
32464,0.2625079200922212
32465,0.5533672452634618
32466,0.6203760883336608
32467,0.8155785375910721
32468,0.39728778322577657
32469,0.40234353228463193
32470,0.16184260334397998
32471,0.21681789073986463
32472,0.2399985628195903
32473,0.17920421353255014
32474,0.24144825877442866
32475,0.17809636605879645
32476,0.16211799053451095
32477,0.24506848042653817
32478,0.6728725174035056
32479,0.0993580588516346
32480,0.43347933913996606
32481,0.3098255905691852
32482,0.30742025055401884
32483,0.6513009276046592
32484,0.4671735564640813
32485,0.6311269565931666
32486,0.41354316753874565
32487,0.3466225669069838
32488,0.5431956480234885
32489,0.11692391576637559
32490,0.5735016271848338
32491,0.17517151709253193
32492,0.18349174884676334
32493,0.4167052932337383
32494,0.49289432780721704
32495,0.4544629729680271
32496,0.4895916700829141
32497,0.6916971174726599
32498,0.6354346736295301
32499,0.5398855866511353
32500,0.40754489684643386
32501,0.2844821646624134
32502,0.7494081491822858
32503,0.3065216723930175
32504,0.5836679959644697
32505,0.24032759679374105
32506,0.3857398727916981
32507,0.13136225929372194
32508,0.8020212214830698
32509,0.5165625369747108
32510,0.1329757770930303
32511,0.08841780276320853
32512,0.12034939753747918
32513,0.2962337331211029
32514,0.7733177568452971
32515,0.8346091612565686
32516,0.6386584169757511
32517,0.3014686422717072
32518,0.31391954138447126
32519,0.5936402165388177
32520,0.1977087947935199
32521,0.9171351064890604
32522,0.27293206319920527
32523,0.3487045908382112
32524,0.5198317255586219
32525,0.29188389381688007
32526,0.11740819215510903
32527,0.4363757608076017
32528,0.22543534786917555
32529,0.2283995535263175
32530,0.7550791503266496
32531,0.7105099919441481
32532,0.2813617099986162
32533,0.12637639299215395
32534,0.14939650064906781
32535,0.8087360784166935
32536,0.44609951116342467
32537,0.32105635455413317
32538,0.37277629628030623
32539,0.41093773022886
32540,0.10296162130383786
32541,0.2804732380355437
32542,0.12634493143962175
32543,0.4269157986818531
32544,0.211492746905024
32545,0.4914482703800437
32546,0.5705091405932674
32547,0.7056995583743025
32548,0.4914482703800437
32549,0.22102608670156493
32550,0.32943134828631226
32551,0.409914194371841
32552,0.3563252578568102
32553,0.5034006257777935
32554,0.186163717396845
32555,0.2580737192295194
32556,0.4914482703800437
32557,0.12284514966571718
32558,0.4914482703800437
32559,0.579303296619704
32560,0.5863453737433876
32561,0.43318036690620604
32562,0.7012363808338294
32563,0.3249032675204412
32564,0.6198922940750143
32565,0.6449837766284174
32566,0.15909641330430527
32567,0.3306822168483243
32568,0.7255829469814363
32569,0.32943855302980873
32570,0.2276993057690602
32571,0.6993082865567327
32572,0.7063420045119663
32573,0.32904288506964735
32574,0.13800784100377542
32575,0.8001576182215879
32576,0.40054217284735283
32577,0.6962820454670956
32578,0.7106778665920791
32579,0.6250456699985055
32580,0.26288263825499275
32581,0.25310919772781787
32582,0.3441756393255605
32583,0.6193244067212887
32584,0.471216304152013
32585,0.18486654994200863
32586,0.16692092304193434
32587,0.4914482703800437
32588,0.07612694779505012
32589,0.5108478821177679
32590,0.5629618716166515
32591,0.09188276183268677
32592,0.2667195706191112
32593,0.5091311018978328
32594,0.3913390139230405
32595,0.4340912764929816
32596,0.6349877067938994
32597,0.16684087055027608
32598,0.7162180421474134
32599,0.5383721655713387
32600,0.2860698337055646
32601,0.3709258979883116
32602,0.3330817423594687
32603,0.3432008053585343
32604,0.24501819059503832
32605,0.07362489765148247
32606,0.1145655010298118
32607,0.6018741853999735
32608,0.30978459893876176
32609,0.32497685254857855
32610,0.6410015861383181
32611,0.7563780032029168
32612,0.6042009915470129
32613,0.7055568563877238
32614,0.3538831616046709
32615,0.38214969814695054
32616,0.18863059674214774
32617,0.22165614120520616
32618,0.40286502647979217
32619,0.5252649418710905
32620,0.17752393675760808
32621,0.3425528051891959
32622,0.1027200387389446
32623,0.5973828973022547
32624,0.5307966397693984
32625,0.16439241829315793
32626,0.7076315074082552
32627,0.10711076428966203
32628,0.13952015805508822
32629,0.5119793721273893
32630,0.523621131942182
32631,0.41802527899826064
32632,0.4544923069602052
32633,0.3510786708193386
32634,0.45763684990200526
32635,0.12976214495707608
32636,0.6804975005315412
32637,0.385297214264781
32638,0.7498244390089673
32639,0.6277449879898198
32640,0.20175540643955156
32641,0.1551852223813379
32642,0.37863940853700123
32643,0.5813820625303083
32644,0.2874785970630444
32645,0.25934663106261063
32646,0.3630448185129414
32647,0.49543854482922095
32648,0.3983980101543569
32649,0.13496650831795723
32650,0.6228406063760875
32651,0.2078795925639417
32652,0.3953354097051123
32653,0.5729461106126515
32654,0.430748105248644
32655,0.3863693246046701
32656,0.17995804372974078
32657,0.30727349909717816
32658,0.4144896944296261
32659,0.2231202373451969
32660,0.7612910763031902
32661,0.4985419870251021
32662,0.6253939793367369
32663,0.4002612531497503
32664,0.42468573630197276
32665,0.3567529762553694
32666,0.3915315503922659
32667,0.4741501968753936
32668,0.5871228190201044
32669,0.46178122019339285
32670,0.4435337082627175
32671,0.1429130340652994
32672,0.49963981488380316
32673,0.5434664451814206
32674,0.7427096020693602
32675,0.6747193833648075
32676,0.5159934331358959
32677,0.3283270745572427
32678,0.7300965557457082
32679,0.6950332071457226
32680,0.2677534194868062
32681,0.6358905625418637
32682,0.4869091262911537
32683,0.09359950283054001
32684,0.43318036690620604
32685,0.6479752253849951
32686,0.7142940718035108
32687,0.3425028218126324
32688,0.46334961223769106
32689,0.3961275185289175
32690,0.2960859099917086
32691,0.18008303029300518
32692,0.5674381143257922
32693,0.2318005189236874
32694,0.3548848701143593
32695,0.43792497664303626
32696,0.1175679839893654
32697,0.46773151249216754
32698,0.5873273128950983
32699,0.3440149838988845
32700,0.4282126053986822
32701,0.5871709683274914
32702,0.3036871300908187
32703,0.6475202613595008
32704,0.3349202474017876
32705,0.11994134931038217
32706,0.6269889477767779
32707,0.6171497275153721
32708,0.4797439196984599
32709,0.23115339891347034
32710,0.27293206319920527
32711,0.23606788473149973
32712,0.37130714201991927
32713,0.40445659627967157
32714,0.30764928033349787
32715,0.33369966355547026
32716,0.3360765635697151
32717,0.359906807979067
32718,0.1768448254882813
32719,0.351749591682567
32720,0.6503927000190024
32721,0.4116659480234264
32722,0.3186254272390944
32723,0.7524107608977249
32724,0.6427981928285933
32725,0.3044641547361749
32726,0.491313433172214
32727,0.615356960231887
32728,0.6641092893364774
32729,0.31733379889167435
32730,0.3712749286988694
32731,0.6884805997880445
32732,0.33763867111744855
32733,0.4733108678800605
32734,0.4928175302387917
32735,0.10438910215328805
32736,0.1221587594200673
32737,0.40672027676047173
32738,0.826451574433181
32739,0.4864373446557635
32740,0.4914482703800437
32741,0.20547357606798286
32742,0.27643808921487517
32743,0.27086655134571724
32744,0.5884827787910558
32745,0.7296884186383272
32746,0.4695579573735938
32747,0.3171076800779366
32748,0.31978107668348577
32749,0.26132405720209184
32750,0.5324151188304842
32751,0.1910985511359912
32752,0.1841741468357561
32753,0.20858278430661983
32754,0.6434556734729525
32755,0.7899872333348058
32756,0.5787352858756047
32757,0.7740108991921019
32758,0.27726581969956615
32759,0.14429715882670535
32760,0.36185991428446584
32761,0.6585971970981067
32762,0.6620800000163996
32763,0.5647098553116657
32764,0.28352190078410455
32765,0.8029256649668507
32766,0.3397294910739587
32767,0.47497235987353337
32768,0.3071936829225029
32769,0.4753715463650059
32770,0.8338700878530969
32771,0.32774562630612014
32772,0.5741174243538388
32773,0.27208290394284607
32774,0.18137500491461742
32775,0.2792117824558688
32776,0.5670660582970257
32777,0.608086897347818
32778,0.27293206319920527
32779,0.3228403257711828
32780,0.9067955523288157
32781,0.05209686179609658
32782,0.36374224447329323
32783,0.44887157522555443
32784,0.05072053888079364
32785,0.38206709545487016
32786,0.5313356555436338
32787,0.49365127109843565
32788,0.5878108567650362
32789,0.7422532717127095
32790,0.5481852518879792
32791,0.5953773407785021
32792,0.2712333560303887
32793,0.23261658717488168
32794,0.284590637315399
32795,0.6313156515065681
32796,0.5503790778168928
32797,0.8175375093592128
32798,0.517667717663906
32799,0.3543821172517389
32800,0.4998045730046323
32801,0.3366827992489099
32802,0.6326047885071153
32803,0.4426937419377741
32804,0.4052442568378189
32805,0.7629287874001094
32806,0.39435243285676513
32807,0.4103124316772995
32808,0.6854853448922149
32809,0.3018503913864508
32810,0.09135426917363793
32811,0.5658851549262073
32812,0.3646924970382168
32813,0.6219767135455395
32814,0.15602478953103957
32815,0.2775007838523357
32816,0.3710186796727565
32817,0.5534894938549689
32818,0.4075816340858972
32819,0.12587081309029086
32820,0.6211576026087138
32821,0.5774215101397415
32822,0.31441696406158404
32823,0.41238727668254577
32824,0.22302682668700546
32825,0.17102707567456762
32826,0.5397723613236842
32827,0.5455809454561275
32828,0.3122628652575394
32829,0.6607893504501562
32830,0.16588431346236782
32831,0.05683523787638888
32832,0.390491525319942
32833,0.25712363027008156
32834,0.19047917613797918
32835,0.14113452892958742
32836,0.5078545821035257
32837,0.5903742821940198
32838,0.5751146872331142
32839,0.5310123522162952
32840,0.07639931723136287
32841,0.48534647372811685
32842,0.4030746080907891
32843,0.3978978712094132
32844,0.3802098185182304
32845,0.44421640245302946
32846,0.646362204962965
32847,0.20547357606798286
32848,0.7507924042533258
32849,0.5312040550047681
32850,0.19703385666412057
32851,0.177630732717642
32852,0.4997222320905226
32853,0.6092396711164544
32854,0.06862363498168159
32855,0.6997187537348483
32856,0.3096637223921121
32857,0.18299213799083097
32858,0.3620367699356886
32859,0.15060967046116946
32860,0.48923527526438204
32861,0.8695095739439078
32862,0.18986663056459
32863,0.5526992508475093
32864,0.03508089190576115
32865,0.5232948559031194
32866,0.7829176546409944
32867,0.4504296498084402
32868,0.4442970189659936
32869,0.26706349557630443
32870,0.3383871830315222
32871,0.45532881201117226
32872,0.36847462442613416
32873,0.10774224652548521
32874,0.462108938468782
32875,0.036963579367895426
32876,0.4383973304706844
32877,0.32794951542055006
32878,0.12393754317912607
32879,0.3065216723930175
32880,0.5527116892979496
32881,0.1729393171860182
32882,0.4627278572394828
32883,0.5926463324103307
32884,0.6036080556286738
32885,0.43452252713163114
32886,0.7458842667187218
32887,0.16374771657421752
32888,0.27293206319920527
32889,0.5279971897179697
32890,0.16157277033204806
32891,0.2578971844847854
32892,0.7185849118427752
32893,0.1813668064262052
32894,0.8734018169702664
32895,0.31710236843515016
32896,0.23441287828800392
32897,0.2851219830702262
32898,0.19363827506329473
32899,0.4374835184442213
32900,0.7348347041782876
32901,0.20191052215632585
32902,0.5024074662047345
32903,0.036503034490790794
32904,0.6216867922558875
32905,0.4605943167086943
32906,0.5390301520345999
32907,0.23813987048225774
32908,0.41455771656858387
32909,0.28531287209273654
32910,0.6400436031278437
32911,0.2752234898937692
32912,0.4449103682787213
32913,0.3770895805245572
32914,0.6154983846403981
32915,0.7681844258400904
32916,0.15910446007598894
32917,0.2693317074942587
32918,0.4491507618717938
32919,0.7523214592105261
32920,0.07215319649975839
32921,0.49193166271826644
32922,0.20668020859685998
32923,0.0850495877744955
32924,0.2504055687292638
32925,0.5457168543736253
32926,0.3163840162790256
32927,0.7166673052091932
32928,0.2289228365922002
32929,0.5773739795027937
32930,0.5596767963882407
32931,0.20776028835789218
32932,0.2571452809057503
32933,0.7041179267489079
32934,0.24763292681236238
32935,0.19457487422727154
32936,0.5971121987001591
32937,0.339210001753602
32938,0.3102103972664999
32939,0.26929623816096676
32940,0.44235304040074563
32941,0.24142204538955322
32942,0.1232528065560455
32943,0.2992084809940737
32944,0.4914482703800437
32945,0.6448247051216658
32946,0.4250938548531739
32947,0.2770940190012806
32948,0.47349353859798965
32949,0.27293206319920527
32950,0.4632469379199362
32951,0.4052572826082921
32952,0.2521709907376143
32953,0.24805964834531982
32954,0.1425348504913445
32955,0.7381398964891522
32956,0.2046125545793266
32957,0.49395689591068187
32958,0.6772910213120401
32959,0.24733037379486295
32960,0.3116357361517739
32961,0.33515080570221495
32962,0.3380159944175003
32963,0.5028395964296076
32964,0.4096885798969832
32965,0.44906878371823344
32966,0.4842835592130007
32967,0.2377016289575573
32968,0.28680176613379854
32969,0.5244678233049418
32970,0.015501471608788628
32971,0.22346064109195865
32972,0.8245757349813301
32973,0.6432625951504725
32974,0.5903712101340417
32975,0.5033078729744042
32976,0.5360022455772477
32977,0.2807380386018403
32978,0.4914482703800437
32979,0.12564717855721166
32980,0.16428388623179727
32981,0.263770554759927
32982,0.21394011918996017
32983,0.5855027211110291
32984,0.3450446091498564
32985,0.6481607296293098
32986,0.5325920453211277
32987,0.07888310672856716
32988,0.24388796286683445
32989,0.1808520789046239
32990,0.08781838725624606
32991,0.4851286239842715
32992,0.4200912085329259
32993,0.37566309737440695
32994,0.23261658717488168
32995,0.1646305019513539
32996,0.6482275896145405
32997,0.16122779501136508
32998,0.3086526060846671
32999,0.4135690436344575
33000,0.16547706408828508
33001,0.426700900140249
33002,0.6905686343681581
33003,0.6461259592614925
33004,0.357581391954194
33005,0.4976653419021869
33006,0.31168991333160234
33007,0.5538765400252674
33008,0.33844224918686217
33009,0.07873994633280589
33010,0.5598056902475139
33011,0.5500308270404961
33012,0.17485695829709097
33013,0.5509953330526786
33014,0.1682820464652923
33015,0.400228227346345
33016,0.5529321868244104
33017,0.11043014903684782
33018,0.683876612881077
